,firm_id,sector,baseline_production,baseline_emissions_intensity,target_emissions_intensity_2025,target_emissions_intensity_2026,risk_aversion,cash_on_hand,revenue_per_unit,is_covered,max_production_change_percent,variable_production_cost,,,.1,macc
10,AL_F11 , ALUMINIUM,1813703,0.94,0.89,0.89,0.403772242,41133165000,166.1179971,True,0.1,200, ,41133200000000.0,41133165000,"[{'name': ' Alumina energy efficiency          ', 'cost_per_tonne': -700000000.0, 'abatement_potential': 2519031.94, 'implementation_time': 6, 'type': 'general'}, {'name': ' Aluminium energy efficiency        ', 'cost_per_tonne': -150000000.0, 'abatement_potential': 1007612.78, 'implementation_time': 6, 'type': 'general'}, {'name': ' Electrolysis off gas WHR           ', 'cost_per_tonne': -20000000.0, 'abatement_potential': 251903.19, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switch: Biomass               ', 'cost_per_tonne': 200000000.0, 'abatement_potential': 1007612.78, 'implementation_time': 6, 'type': 'general'}, {'name': ' Retrofit with inert anodes         ', 'cost_per_tonne': 220000000.0, 'abatement_potential': 2519031.94, 'implementation_time': 6, 'type': 'general'}, {'name': ' Cell operation optimisation        ', 'cost_per_tonne': 400000000.0, 'abatement_potential': 1007612.78, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable electricity use          ', 'cost_per_tonne': 600000000.0, 'abatement_potential': 19144642.78, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 950000000.0, 'abatement_potential': 4030451.11, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switching to NG               ', 'cost_per_tonne': 2150000000.0, 'abatement_potential': 2015225.56, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 4900000000.0, 'abatement_potential': 5038063.89, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 4910000000.0, 'abatement_potential': 251903.19, 'implementation_time': 6, 'type': 'general'}]"
11,AL_F12 , ALUMINIUM,2095026,1.19,1.11,1.11,0.564569618,47726421000,134.6113858,True,0.1,200, ,47726400000000.0,47726421000,"[{'name': ' Alumina energy efficiency          ', 'cost_per_tonne': -700000000.0, 'abatement_potential': 2909758.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Aluminium energy efficiency        ', 'cost_per_tonne': -150000000.0, 'abatement_potential': 1163903.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Electrolysis off gas WHR           ', 'cost_per_tonne': -20000000.0, 'abatement_potential': 290975.83, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switch: Biomass               ', 'cost_per_tonne': 200000000.0, 'abatement_potential': 1163903.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Retrofit with inert anodes         ', 'cost_per_tonne': 220000000.0, 'abatement_potential': 2909758.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Cell operation optimisation        ', 'cost_per_tonne': 400000000.0, 'abatement_potential': 1163903.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable electricity use          ', 'cost_per_tonne': 600000000.0, 'abatement_potential': 22114163.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 950000000.0, 'abatement_potential': 4655613.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switching to NG               ', 'cost_per_tonne': 2150000000.0, 'abatement_potential': 2327806.67, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 4900000000.0, 'abatement_potential': 5819516.67, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 4910000000.0, 'abatement_potential': 290975.83, 'implementation_time': 6, 'type': 'general'}]"
12,AL_F13 , ALUMINIUM,372507,1.44,1.34,1.34,0.716162647,45426840000,144.2452895,True,0.1,200, ,45426800000000.0,45426840000,"[{'name': ' Alumina energy efficiency          ', 'cost_per_tonne': -700000000.0, 'abatement_potential': 620845.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' Aluminium energy efficiency        ', 'cost_per_tonne': -150000000.0, 'abatement_potential': 248338.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' Electrolysis off gas WHR           ', 'cost_per_tonne': -20000000.0, 'abatement_potential': 62084.5, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switch: Biomass               ', 'cost_per_tonne': 200000000.0, 'abatement_potential': 206948.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Retrofit with inert anodes         ', 'cost_per_tonne': 220000000.0, 'abatement_potential': 517370.83, 'implementation_time': 6, 'type': 'general'}, {'name': ' Cell operation optimisation        ', 'cost_per_tonne': 400000000.0, 'abatement_potential': 206948.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable electricity use          ', 'cost_per_tonne': 600000000.0, 'abatement_potential': 3932018.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 950000000.0, 'abatement_potential': 827793.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switching to NG               ', 'cost_per_tonne': 2150000000.0, 'abatement_potential': 82779.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 4900000000.0, 'abatement_potential': 206948.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 4910000000.0, 'abatement_potential': 10347.42, 'implementation_time': 6, 'type': 'general'}]"
13,AL_F14 , ALUMINIUM,46845,1.3386,1.2563,1.2563,0.241281456,29563672000,188.1838782,True,0.1,200, ,29563700000000.0,29563672000,"[{'name': ' Alumina energy efficiency          ', 'cost_per_tonne': -700000000.0, 'abatement_potential': 78075.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' Aluminium energy efficiency        ', 'cost_per_tonne': -150000000.0, 'abatement_potential': 31230.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' Electrolysis off gas WHR           ', 'cost_per_tonne': -20000000.0, 'abatement_potential': 7807.5, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switch: Biomass               ', 'cost_per_tonne': 200000000.0, 'abatement_potential': 26025.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' Retrofit with inert anodes         ', 'cost_per_tonne': 220000000.0, 'abatement_potential': 65062.5, 'implementation_time': 6, 'type': 'general'}, {'name': ' Cell operation optimisation        ', 'cost_per_tonne': 400000000.0, 'abatement_potential': 26025.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable electricity use          ', 'cost_per_tonne': 600000000.0, 'abatement_potential': 494475.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 950000000.0, 'abatement_potential': 104100.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switching to NG               ', 'cost_per_tonne': 2150000000.0, 'abatement_potential': 10410.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 4900000000.0, 'abatement_potential': 26025.0, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 4910000000.0, 'abatement_potential': 1301.25, 'implementation_time': 6, 'type': 'general'}]"
14,AL_F15 , ALUMINIUM,103292,1.165,1.1027,1.1027,0.605434712,47625138000,162.9159898,True,0.1,200, ,47625100000000.0,47625138000,"[{'name': ' Alumina energy efficiency          ', 'cost_per_tonne': -700000000.0, 'abatement_potential': 172153.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Aluminium energy efficiency        ', 'cost_per_tonne': -150000000.0, 'abatement_potential': 68861.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Electrolysis off gas WHR           ', 'cost_per_tonne': -20000000.0, 'abatement_potential': 17215.33, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switch: Biomass               ', 'cost_per_tonne': 200000000.0, 'abatement_potential': 57384.44, 'implementation_time': 6, 'type': 'general'}, {'name': ' Retrofit with inert anodes         ', 'cost_per_tonne': 220000000.0, 'abatement_potential': 143461.11, 'implementation_time': 6, 'type': 'general'}, {'name': ' Cell operation optimisation        ', 'cost_per_tonne': 400000000.0, 'abatement_potential': 57384.44, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable electricity use          ', 'cost_per_tonne': 600000000.0, 'abatement_potential': 1090304.44, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 950000000.0, 'abatement_potential': 229537.78, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switching to NG               ', 'cost_per_tonne': 2150000000.0, 'abatement_potential': 22953.78, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 4900000000.0, 'abatement_potential': 57384.44, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 4910000000.0, 'abatement_potential': 2869.22, 'implementation_time': 6, 'type': 'general'}]"
15,AL_F16 , ALUMINIUM,27265,1.4372,1.3423,1.3423,0.348860159,31844973000,131.2455374,True,0.1,200, ,31845000000000.0,31844973000,"[{'name': ' Alumina energy efficiency          ', 'cost_per_tonne': -700000000.0, 'abatement_potential': 45441.67, 'implementation_time': 6, 'type': 'general'}, {'name': ' Aluminium energy efficiency        ', 'cost_per_tonne': -150000000.0, 'abatement_potential': 18176.67, 'implementation_time': 6, 'type': 'general'}, {'name': ' Electrolysis off gas WHR           ', 'cost_per_tonne': -20000000.0, 'abatement_potential': 4544.17, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switch: Biomass               ', 'cost_per_tonne': 200000000.0, 'abatement_potential': 15147.22, 'implementation_time': 6, 'type': 'general'}, {'name': ' Retrofit with inert anodes         ', 'cost_per_tonne': 220000000.0, 'abatement_potential': 37868.06, 'implementation_time': 6, 'type': 'general'}, {'name': ' Cell operation optimisation        ', 'cost_per_tonne': 400000000.0, 'abatement_potential': 15147.22, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable electricity use          ', 'cost_per_tonne': 600000000.0, 'abatement_potential': 287797.22, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 950000000.0, 'abatement_potential': 60588.89, 'implementation_time': 6, 'type': 'general'}, {'name': ' Fuel switching to NG               ', 'cost_per_tonne': 2150000000.0, 'abatement_potential': 6058.89, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 4900000000.0, 'abatement_potential': 15147.22, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 4910000000.0, 'abatement_potential': 757.36, 'implementation_time': 6, 'type': 'general'}]"
16,CE_F1  , CEMENT   ,3532948,0.45,0.44,0.44,0.481142149,31189547000,206.9054609,True,0.1,200, ,31189500000000.0,31189547000,"[{'name': ' Efficient electrical equipment     ', 'cost_per_tonne': -430000000.0, 'abatement_potential': 20967.05, 'implementation_time': 6, 'type': 'general'}, {'name': ' Waste heat recovery                ', 'cost_per_tonne': -420000000.0, 'abatement_potential': 83868.2, 'implementation_time': 6, 'type': 'general'}, {'name': ' Automation system                  ', 'cost_per_tonne': -410000000.0, 'abatement_potential': 41934.1, 'implementation_time': 6, 'type': 'general'}, {'name': ' Efficient grinding system          ', 'cost_per_tonne': -360000000.0, 'abatement_potential': 52417.63, 'implementation_time': 6, 'type': 'general'}, {'name': ' Optimising auxiliary power         ', 'cost_per_tonne': -340000000.0, 'abatement_potential': 10483.53, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing slag to 70% in PSC      ', 'cost_per_tonne': -300000000.0, 'abatement_potential': 52417.63, 'implementation_time': 6, 'type': 'general'}, {'name': ' Enhancement in Kiln                ', 'cost_per_tonne': -280000000.0, 'abatement_potential': 31450.58, 'implementation_time': 6, 'type': 'general'}, {'name': ' Heat rate reduction in CPP         ', 'cost_per_tonne': -260000000.0, 'abatement_potential': 20967.05, 'implementation_time': 6, 'type': 'general'}, {'name': ' Improving burnability of material  ', 'cost_per_tonne': -130000000.0, 'abatement_potential': 73384.68, 'implementation_time': 6, 'type': 'general'}, {'name': ' Burner retrofit                    ', 'cost_per_tonne': -120000000.0, 'abatement_potential': 10483.53, 'implementation_time': 6, 'type': 'general'}, {'name': ' High efficiency clinker coolers    ', 'cost_per_tonne': -100000000.0, 'abatement_potential': 31450.58, 'implementation_time': 6, 'type': 'general'}, {'name': ' Substitute OPC with LC3 cement     ', 'cost_per_tonne': -80000000.0, 'abatement_potential': 41934.1, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing fly ash to 35% in PPC   ', 'cost_per_tonne': -70000000.0, 'abatement_potential': 104835.25, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable energy use in electricity', 'cost_per_tonne': 180000000.0, 'abatement_potential': 83868.2, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing TSR to 30% in kiln fuel ', 'cost_per_tonne': 420000000.0, 'abatement_potential': 188703.45, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 900000000.0, 'abatement_potential': 629011.51, 'implementation_time': 6, 'type': 'general'}, {'name': ' Decreasing clinker to 85% in OPC   ', 'cost_per_tonne': 1200000000.0, 'abatement_potential': 52417.63, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 1860000000.0, 'abatement_potential': 629011.51, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 1880000000.0, 'abatement_potential': 125802.3, 'implementation_time': 6, 'type': 'general'}]"
17,CE_F2  , CEMENT   ,2629151,0.49,0.48,0.48,0.667143894,28202549000,161.5681761,True,0.1,200, ,28202500000000.0,28202549000,"[{'name': ' Efficient electrical equipment     ', 'cost_per_tonne': -430000000.0, 'abatement_potential': 15603.27, 'implementation_time': 6, 'type': 'general'}, {'name': ' Waste heat recovery                ', 'cost_per_tonne': -420000000.0, 'abatement_potential': 62413.08, 'implementation_time': 6, 'type': 'general'}, {'name': ' Automation system                  ', 'cost_per_tonne': -410000000.0, 'abatement_potential': 31206.54, 'implementation_time': 6, 'type': 'general'}, {'name': ' Efficient grinding system          ', 'cost_per_tonne': -360000000.0, 'abatement_potential': 39008.18, 'implementation_time': 6, 'type': 'general'}, {'name': ' Optimising auxiliary power         ', 'cost_per_tonne': -340000000.0, 'abatement_potential': 7801.64, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing slag to 70% in PSC      ', 'cost_per_tonne': -300000000.0, 'abatement_potential': 39008.18, 'implementation_time': 6, 'type': 'general'}, {'name': ' Enhancement in Kiln                ', 'cost_per_tonne': -280000000.0, 'abatement_potential': 23404.91, 'implementation_time': 6, 'type': 'general'}, {'name': ' Heat rate reduction in CPP         ', 'cost_per_tonne': -260000000.0, 'abatement_potential': 15603.27, 'implementation_time': 6, 'type': 'general'}, {'name': ' Improving burnability of material  ', 'cost_per_tonne': -130000000.0, 'abatement_potential': 54611.45, 'implementation_time': 6, 'type': 'general'}, {'name': ' Burner retrofit                    ', 'cost_per_tonne': -120000000.0, 'abatement_potential': 7801.64, 'implementation_time': 6, 'type': 'general'}, {'name': ' High efficiency clinker coolers    ', 'cost_per_tonne': -100000000.0, 'abatement_potential': 23404.91, 'implementation_time': 6, 'type': 'general'}, {'name': ' Substitute OPC with LC3 cement     ', 'cost_per_tonne': -80000000.0, 'abatement_potential': 31206.54, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing fly ash to 35% in PPC   ', 'cost_per_tonne': -70000000.0, 'abatement_potential': 78016.35, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable energy use in electricity', 'cost_per_tonne': 180000000.0, 'abatement_potential': 62413.08, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing TSR to 30% in kiln fuel ', 'cost_per_tonne': 420000000.0, 'abatement_potential': 140429.43, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 900000000.0, 'abatement_potential': 468098.1, 'implementation_time': 6, 'type': 'general'}, {'name': ' Decreasing clinker to 85% in OPC   ', 'cost_per_tonne': 1200000000.0, 'abatement_potential': 39008.18, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 1860000000.0, 'abatement_potential': 468098.1, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 1880000000.0, 'abatement_potential': 93619.62, 'implementation_time': 6, 'type': 'general'}]"
18,CE_F3  , CEMENT   ,3166423,0.52,0.51,0.51,0.831635353,46402872000,169.8744586,True,0.1,200, ,46402900000000.0,46402872000,"[{'name': ' Efficient electrical equipment     ', 'cost_per_tonne': -430000000.0, 'abatement_potential': 18791.83, 'implementation_time': 6, 'type': 'general'}, {'name': ' Waste heat recovery                ', 'cost_per_tonne': -420000000.0, 'abatement_potential': 75167.31, 'implementation_time': 6, 'type': 'general'}, {'name': ' Automation system                  ', 'cost_per_tonne': -410000000.0, 'abatement_potential': 37583.66, 'implementation_time': 6, 'type': 'general'}, {'name': ' Efficient grinding system          ', 'cost_per_tonne': -360000000.0, 'abatement_potential': 46979.57, 'implementation_time': 6, 'type': 'general'}, {'name': ' Optimising auxiliary power         ', 'cost_per_tonne': -340000000.0, 'abatement_potential': 9395.91, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing slag to 70% in PSC      ', 'cost_per_tonne': -300000000.0, 'abatement_potential': 46979.57, 'implementation_time': 6, 'type': 'general'}, {'name': ' Enhancement in Kiln                ', 'cost_per_tonne': -280000000.0, 'abatement_potential': 28187.74, 'implementation_time': 6, 'type': 'general'}, {'name': ' Heat rate reduction in CPP         ', 'cost_per_tonne': -260000000.0, 'abatement_potential': 18791.83, 'implementation_time': 6, 'type': 'general'}, {'name': ' Improving burnability of material  ', 'cost_per_tonne': -130000000.0, 'abatement_potential': 65771.4, 'implementation_time': 6, 'type': 'general'}, {'name': ' Burner retrofit                    ', 'cost_per_tonne': -120000000.0, 'abatement_potential': 9395.91, 'implementation_time': 6, 'type': 'general'}, {'name': ' High efficiency clinker coolers    ', 'cost_per_tonne': -100000000.0, 'abatement_potential': 28187.74, 'implementation_time': 6, 'type': 'general'}, {'name': ' Substitute OPC with LC3 cement     ', 'cost_per_tonne': -80000000.0, 'abatement_potential': 37583.66, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing fly ash to 35% in PPC   ', 'cost_per_tonne': -70000000.0, 'abatement_potential': 93959.14, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable energy use in electricity', 'cost_per_tonne': 180000000.0, 'abatement_potential': 75167.31, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing TSR to 30% in kiln fuel ', 'cost_per_tonne': 420000000.0, 'abatement_potential': 169126.45, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 900000000.0, 'abatement_potential': 563754.84, 'implementation_time': 6, 'type': 'general'}, {'name': ' Decreasing clinker to 85% in OPC   ', 'cost_per_tonne': 1200000000.0, 'abatement_potential': 46979.57, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 1860000000.0, 'abatement_potential': 563754.84, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 1880000000.0, 'abatement_potential': 112750.97, 'implementation_time': 6, 'type': 'general'}]"
19,CE_F4  , CEMENT   ,1133857,0.51,0.5,0.5,0.279969036,26677840000,143.9800669,True,0.1,200, ,26677800000000.0,26677840000,"[{'name': ' Efficient electrical equipment     ', 'cost_per_tonne': -430000000.0, 'abatement_potential': 6729.12, 'implementation_time': 6, 'type': 'general'}, {'name': ' Waste heat recovery                ', 'cost_per_tonne': -420000000.0, 'abatement_potential': 26916.49, 'implementation_time': 6, 'type': 'general'}, {'name': ' Automation system                  ', 'cost_per_tonne': -410000000.0, 'abatement_potential': 13458.24, 'implementation_time': 6, 'type': 'general'}, {'name': ' Efficient grinding system          ', 'cost_per_tonne': -360000000.0, 'abatement_potential': 16822.8, 'implementation_time': 6, 'type': 'general'}, {'name': ' Optimising auxiliary power         ', 'cost_per_tonne': -340000000.0, 'abatement_potential': 3364.56, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing slag to 70% in PSC      ', 'cost_per_tonne': -300000000.0, 'abatement_potential': 16822.8, 'implementation_time': 6, 'type': 'general'}, {'name': ' Enhancement in Kiln                ', 'cost_per_tonne': -280000000.0, 'abatement_potential': 10093.68, 'implementation_time': 6, 'type': 'general'}, {'name': ' Heat rate reduction in CPP         ', 'cost_per_tonne': -260000000.0, 'abatement_potential': 6729.12, 'implementation_time': 6, 'type': 'general'}, {'name': ' Improving burnability of material  ', 'cost_per_tonne': -130000000.0, 'abatement_potential': 23551.93, 'implementation_time': 6, 'type': 'general'}, {'name': ' Burner retrofit                    ', 'cost_per_tonne': -120000000.0, 'abatement_potential': 3364.56, 'implementation_time': 6, 'type': 'general'}, {'name': ' High efficiency clinker coolers    ', 'cost_per_tonne': -100000000.0, 'abatement_potential': 10093.68, 'implementation_time': 6, 'type': 'general'}, {'name': ' Substitute OPC with LC3 cement     ', 'cost_per_tonne': -80000000.0, 'abatement_potential': 13458.24, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing fly ash to 35% in PPC   ', 'cost_per_tonne': -70000000.0, 'abatement_potential': 33645.61, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable energy use in electricity', 'cost_per_tonne': 180000000.0, 'abatement_potential': 26916.49, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing TSR to 30% in kiln fuel ', 'cost_per_tonne': 420000000.0, 'abatement_potential': 60562.09, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 900000000.0, 'abatement_potential': 201873.65, 'implementation_time': 6, 'type': 'general'}, {'name': ' Decreasing clinker to 85% in OPC   ', 'cost_per_tonne': 1200000000.0, 'abatement_potential': 16822.8, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 1860000000.0, 'abatement_potential': 201873.65, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 1880000000.0, 'abatement_potential': 40374.73, 'implementation_time': 6, 'type': 'general'}]"
20,CE_F5  , CEMENT   ,4286776,0.49,0.48,0.48,0.778917869,18086070000,139.7749648,True,0.1,200, ,18086100000000.0,18086070000,"[{'name': ' Efficient electrical equipment     ', 'cost_per_tonne': -430000000.0, 'abatement_potential': 25440.81, 'implementation_time': 6, 'type': 'general'}, {'name': ' Waste heat recovery                ', 'cost_per_tonne': -420000000.0, 'abatement_potential': 101763.23, 'implementation_time': 6, 'type': 'general'}, {'name': ' Automation system                  ', 'cost_per_tonne': -410000000.0, 'abatement_potential': 50881.61, 'implementation_time': 6, 'type': 'general'}, {'name': ' Efficient grinding system          ', 'cost_per_tonne': -360000000.0, 'abatement_potential': 63602.02, 'implementation_time': 6, 'type': 'general'}, {'name': ' Optimising auxiliary power         ', 'cost_per_tonne': -340000000.0, 'abatement_potential': 12720.4, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing slag to 70% in PSC      ', 'cost_per_tonne': -300000000.0, 'abatement_potential': 63602.02, 'implementation_time': 6, 'type': 'general'}, {'name': ' Enhancement in Kiln                ', 'cost_per_tonne': -280000000.0, 'abatement_potential': 38161.21, 'implementation_time': 6, 'type': 'general'}, {'name': ' Heat rate reduction in CPP         ', 'cost_per_tonne': -260000000.0, 'abatement_potential': 25440.81, 'implementation_time': 6, 'type': 'general'}, {'name': ' Improving burnability of material  ', 'cost_per_tonne': -130000000.0, 'abatement_potential': 89042.82, 'implementation_time': 6, 'type': 'general'}, {'name': ' Burner retrofit                    ', 'cost_per_tonne': -120000000.0, 'abatement_potential': 12720.4, 'implementation_time': 6, 'type': 'general'}, {'name': ' High efficiency clinker coolers    ', 'cost_per_tonne': -100000000.0, 'abatement_potential': 38161.21, 'implementation_time': 6, 'type': 'general'}, {'name': ' Substitute OPC with LC3 cement     ', 'cost_per_tonne': -80000000.0, 'abatement_potential': 50881.61, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing fly ash to 35% in PPC   ', 'cost_per_tonne': -70000000.0, 'abatement_potential': 127204.04, 'implementation_time': 6, 'type': 'general'}, {'name': ' Renewable energy use in electricity', 'cost_per_tonne': 180000000.0, 'abatement_potential': 101763.23, 'implementation_time': 6, 'type': 'general'}, {'name': ' Increasing TSR to 30% in kiln fuel ', 'cost_per_tonne': 420000000.0, 'abatement_potential': 228967.26, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCS                                ', 'cost_per_tonne': 900000000.0, 'abatement_potential': 763224.21, 'implementation_time': 6, 'type': 'general'}, {'name': ' Decreasing clinker to 85% in OPC   ', 'cost_per_tonne': 1200000000.0, 'abatement_potential': 63602.02, 'implementation_time': 6, 'type': 'general'}, {'name': ' CCU                                ', 'cost_per_tonne': 1860000000.0, 'abatement_potential': 763224.21, 'implementation_time': 6, 'type': 'general'}, {'name': ' Offset                             ', 'cost_per_tonne': 1880000000.0, 'abatement_potential': 152644.84, 'implementation_time': 6, 'type': 'general'}]"
